Article list3,Article list4,TypeCategory,TypeCarrier,TypeService
ИНТЕРНЕТ-ТОРГОВЛЯ; ПРЕДМЕТЫ ДЕТСКОЙ ГИГИЕНЫ,ИНТЕРНЕТ-МАГАЗИНЫ ДЕТСКИХ ТОВАРОВ; ПОДГУЗНИКИ,E-commerce,Desktop,Kids
ИНТЕРНЕТ-ТОРГОВЛЯ,"ИНТЕРНЕТ-БУТИКИ, МАГАЗИНЫ FASHION ТОВАРОВ",E-commerce,Desktop,Fashion
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Auto
МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОНКУРСЫ,Portals,Desktop,Auto
РЕСУРСЫ В ИНТЕРНЕТ; СОЦИАЛЬНАЯ РЕКЛАМА (РАЗНОЕ),WEB-САЙТ; СОЦИАЛЬНАЯ РЕКЛАМА (РАЗНОЕ),Portals,Desktop,Auto
МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,ОНЛАЙН-ИГРЫ; СПОРТИВНЫЕ СОСТЯЗАНИЯ,Bets,Desktop,Gambling Poker
МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,ОНЛАЙН-ИГРЫ; ФЕСТИВАЛИ,Bets,Desktop,Gambling Poker
РЕСУРСЫ В ИНТЕРНЕТ,ОНЛАЙН-ИГРА,Bets,Desktop,Gambling Poker
РЕСУРСЫ В ИНТЕРНЕТ,ОНЛАЙН-ИГРЫ,Bets,Desktop,Gambling Poker
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ТОВАРОВ ДЛЯ СТРОИТ. И РЕМОНТА,E-commerce,Desktop,DIY
ИНТЕРНЕТ-ТОРГОВЛЯ; ОТДЕЛОЧНЫЕ ПОКРЫТИЯ,ИНТЕРНЕТ-МАГАЗИНЫ ТОВАРОВ ДЛЯ СТРОИТ. И РЕМОНТА; ПАРКЕТ,E-commerce,Desktop,DIY
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ТОВАРОВ ДЛЯ СТРОИТ. И РЕМОНТА,E-commerce,Desktop,DIY
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Services,Desktop,Education
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
ИНТЕРНЕТ-ТОРГОВЛЯ; ОДЕЖДА; ТОРГОВЫЕ ОРГАНИЗАЦИИ,"БУТИКИ, МАГАЗИНЫ FASHION ТОВАРОВ; ЖЕНСКАЯ ОДЕЖДА; ИНТЕРНЕТ-БУТИКИ, МАГАЗИНЫ FASHION ТОВАРОВ",E-commerce,Desktop,Fashion
ПАССАЖИРСКИЕ ПЕРЕВОЗКИ,ТАКСОМОТОРНЫЕ ПЕРЕВОЗКИ,ads_Exclude,Desktop,ads_Exclude
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,ads_Exclude,Desktop,ads_Exclude
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ АВТОЗАПЧАСТЕЙ,E-commerce,Desktop,Auto
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ СПОРТИВНЫХ ТОВАРОВ,E-commerce,Desktop,Sport
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ПОСУДЫ И ХОЗ. ПРИНАДЛЕЖНОСТЕЙ,E-commerce,Desktop,Home
ИНТЕРНЕТ-ТОРГОВЛЯ; МАССОВЫЕ ЗРЕЛИЩА; УСЛУГИ ПО ПРОВЕДЕНИЮ ДОСУГА,ИНТЕРНЕТ-МАГАЗИНЫ ПАРФЮМЕРИИ И КОСМЕТИКИ; КОНЦЕРТЫ; УСЛУГИ ПО ПРОВЕДЕНИЮ ДОСУГА (РАЗНОЕ),E-commerce,Desktop,Cosmetics
ИНТЕРНЕТ-ТОРГОВЛЯ; КАНЦЕЛЯРСКИЕ ТОВАРЫ,БУМАГА; ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ,E-commerce,Desktop,Goods
РЕСУРСЫ В ИНТЕРНЕТ,МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ,Services,App,Navigation
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,ads_Exclude,ads_Exclude,ads_Exclude
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
ИНТЕРНЕТ-ТОРГОВЛЯ,"ИНТЕРНЕТ-БУТИКИ, МАГАЗИНЫ FASHION ТОВАРОВ",E-commerce,Desktop,Fashion
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Classifieds,Desktop,c2c
ПРЕДМЕТЫ ЖЕНСКОЙ ГИГИЕНЫ; РЕСУРСЫ В ИНТЕРНЕТ,ГИГИЕНИЧЕСКИЕ ПРОКЛАДКИ; МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ,E-commerce,App,Tech
ИНТЕРНЕТ-ТОРГОВЛЯ; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРСОНАЛ. ИСПОЛЬЗОВАНИЯ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРС. ИСПОЛЬЗОВАНИЯ (РАЗНОE); ЭЛЕКТРОЭПИЛЯТОРЫ,E-commerce,Desktop,Tech
ИНТЕРНЕТ-ТОРГОВЛЯ; КОСВЕННАЯ РЕКЛАМА; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРСОНАЛ. ИСПОЛЬЗОВАНИЯ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; КОСВЕННАЯ РЕКЛАМА; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРС. ИСПОЛЬЗОВАНИЯ (РАЗНОE); ЭЛЕКТРОЭПИЛЯТОРЫ,E-commerce,Desktop,Tech
ИНТЕРНЕТ-ТОРГОВЛЯ; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРСОНАЛ. ИСПОЛЬЗОВАНИЯ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРС. ИСПОЛЬЗОВАНИЯ (РАЗНОE); ЭЛЕКТРОЭПИЛЯТОРЫ,E-commerce,Desktop,Tech
ИНТЕРНЕТ-ТОРГОВЛЯ; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРСОНАЛ. ИСПОЛЬЗОВАНИЯ; ТОРГОВЫЕ ОРГАНИЗАЦИИ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРС. ИСПОЛЬЗОВАНИЯ (РАЗНОE); ЭЛЕКТРОЭПИЛЯТОРЫ,E-commerce,Desktop,Tech
ИНТЕРНЕТ-ТОРГОВЛЯ; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРСОНАЛ. ИСПОЛЬЗОВАНИЯ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; МЕЛКАЯ БЫТ. ТЕХН. ДЛЯ ПЕРС. ИСПОЛЬЗОВАНИЯ (РАЗНОE),E-commerce,Desktop,Tech
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,ads_Exclude,ads_Exclude,ads_Exclude
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Services,Desktop,Navigation
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Music
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Music
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,ads_Exclude,ads_Exclude,ads_Exclude
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ СПОРТИВНЫХ ТОВАРОВ,E-commerce,Desktop,Sport
РЕСУРСЫ В ИНТЕРНЕТ; ЧАСЫ,МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ; НАРУЧНЫЕ ЧАСЫ,E-commerce,Desktop,Gifts
РЕСУРСЫ В ИНТЕРНЕТ; ЧАСЫ,МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ; НАРУЧНЫЕ ЧАСЫ,E-commerce,Desktop,Gifts
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ТОВАРОВ ДЛЯ СТРОИТ. И РЕМОНТА,E-commerce,Desktop,DIY
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,E-commerce,Desktop,Coupons
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ТОВАРОВ ДЛЯ ХОББИ И ТВОРЧЕСТВА,E-commerce,Desktop,Hobby
ДЕКОРАТИВНАЯ КОСМЕТИКА; ИНТЕРНЕТ-ТОРГОВЛЯ,ДЕКОРАТИВНАЯ КОСМЕТИКА (РАЗНОЕ); ИНТЕРНЕТ-МАГАЗИНЫ ПАРФЮМЕРИИ И КОСМЕТИКИ,E-commerce,Desktop,Cosmetics
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ПАРФЮМЕРИИ И КОСМЕТИКИ,E-commerce,Desktop,Cosmetics
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ,E-commerce,Desktop,Tech
АУДИОАППАРАТУРА; ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; НАУШНИКИ,E-commerce,Desktop,Tech
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ,E-commerce,Desktop,Tech
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,ads_Exclude,ads_Exclude,ads_Exclude
УСЛУГИ БЫТОВЫЕ И СЕРВИС (РАЗНОЕ),УСЛУГИ БЫТОВЫЕ И СЕРВИС (РАЗНОЕ),Services,Desktop,Home
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Classifieds,Desktop,c2c
КОСВЕННАЯ РЕКЛАМА; ПРОГРАММНЫЕ ПРОДУКТЫ (ПО); СПЕЦИАЛИЗИРОВАННЫЕ МЕРОПРИЯТИЯ,"КОСВЕННАЯ РЕКЛАМА; ПРОГРАММНЫЕ ПРОДУКТЫ (ПО) (РАЗНОЕ); ФОРУМЫ, КОНГРЕССЫ, КОНФЕРЕНЦИИ",ads_Exclude,ads_Exclude,ads_Exclude
КОСВЕННАЯ РЕКЛАМА; ПРОГРАММНЫЕ ПРОДУКТЫ (ПО); СПЕЦИАЛИЗИРОВАННЫЕ МЕРОПРИЯТИЯ,"КОСВЕННАЯ РЕКЛАМА; ПРОГРАММНЫЕ ПРОДУКТЫ (ПО) (РАЗНОЕ); ФОРУМЫ, КОНГРЕССЫ, КОНФЕРЕНЦИИ",ads_Exclude,ads_Exclude,ads_Exclude
ПРОГРАММНЫЕ ПРОДУКТЫ (ПО); СПЕЦИАЛИЗИРОВАННЫЕ МЕРОПРИЯТИЯ,"ПРОГРАММНЫЕ ПРОДУКТЫ (ПО) (РАЗНОЕ); ФОРУМЫ, КОНГРЕССЫ, КОНФЕРЕНЦИИ",ads_Exclude,ads_Exclude,ads_Exclude
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ДЕТСКИХ ТОВАРОВ,E-commerce,Desktop,Kids
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; УСЛУГИ В СИСТЕМЕ ОБРАЗОВАНИЯ,КОСВЕННАЯ РЕКЛАМА; ОБУЧЕНИЕ ЧЕРЕЗ ИНТЕРНЕТ,Portals,Desktop,Education
ИНТЕРНЕТ-ТОРГОВЛЯ; ОБУВЬ; ТОРГОВЫЕ ОРГАНИЗАЦИИ,"БУТИКИ, МАГАЗИНЫ FASHION ТОВАРОВ; ЖЕНСКАЯ ОБУВЬ; ИНТЕРНЕТ-МАГАЗИНЫ ОБУВИ",E-commerce,Desktop,Fashion
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Classifieds,Desktop,Jobs
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ,Classifieds,App,Jobs
РЕСУРСЫ В ИНТЕРНЕТ,МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ,Classifieds,App,Jobs
РАСЧЕТНО-КАССОВОЕ ОБСЛУЖИВАНИЕ; УСЛУГИ УПРАВЛЕНИЯ ФИНАНСАМИ,ИНТЕРНЕТ-БАНКИНГ; УСЛУГИ БАНКОВ,Banks,Desktop,Banking
РАДИО; РАСЧЕТНО-КАССОВОЕ ОБСЛУЖИВАНИЕ; УСЛУГИ УПРАВЛЕНИЯ ФИНАНСАМИ,ИНТЕРНЕТ-БАНКИНГ; РАДИОСТАНЦИИ; УСЛУГИ БАНКОВ,Banks,Desktop,Banking
КОСВЕННАЯ РЕКЛАМА; РАСЧЕТНО-КАССОВОЕ ОБСЛУЖИВАНИЕ; УСЛУГИ УПРАВЛЕНИЯ ФИНАНСАМИ,ИНТЕРНЕТ-БАНКИНГ; КОСВЕННАЯ РЕКЛАМА; УСЛУГИ БАНКОВ,Banks,Desktop,Banking
РЕСУРСЫ В ИНТЕРНЕТ; СРЕДСТВА ПЛАТЕЖА; УСЛУГИ УПРАВЛЕНИЯ ФИНАНСАМИ,БАНКОВСКИЕ КАРТЫ; МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ; УСЛУГИ БАНКОВ,Banks,App,Banking
КРЕДИТОВАНИЕ ФИЗИЧЕСКИХ ЛИЦ; РАСЧЕТНО-КАССОВОЕ ОБСЛУЖИВАНИЕ; УСЛУГИ УПРАВЛЕНИЯ ФИНАНСАМИ,ИНТЕРНЕТ-БАНКИНГ; ПОТРЕБИТЕЛЬСКОЕ КРЕДИТОВАНИЕ; УСЛУГИ БАНКОВ,Banks,Desktop,Banking
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Business
ИНТЕРНЕТ-ТОРГОВЛЯ; ОБУВЬ; ТОРГОВЫЕ ОРГАНИЗАЦИИ,ЖЕНСКАЯ ОБУВЬ; ИНТЕРНЕТ-МАГАЗИНЫ ОБУВИ; МАГАЗИНЫ ОБУВИ,E-commerce,Desktop,Fashion
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Food
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Food
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Food
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Food
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,E-commerce,Desktop,General
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Search engine
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Services,Desktop,Entertainment
МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; ФЕСТИВАЛИ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Services,Desktop,Social Network
ПЕЧАТНЫЕ ИЗДАНИЯ И ПРОЧАЯ ПОЛИГРАФИЯ; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; ЖУРНАЛЫ,Portals,Desktop,Food
КОСВЕННАЯ РЕКЛАМА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; ПЕЧАТНЫЕ ИЗДАНИЯ И ПРОЧАЯ ПОЛИГРАФИЯ; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; ЖУРНАЛЫ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Entertainment
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Entertainment
КОСВЕННАЯ РЕКЛАМА; РЕСУРСЫ В ИНТЕРНЕТ; УСЛУГИ ПО ПРОВЕДЕНИЮ ДОСУГА,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА; УСЛУГИ ПО ПРОВЕДЕНИЮ ДОСУГА (РАЗНОЕ),Portals,Desktop,Entertainment
РЕСУРСЫ В ИНТЕРНЕТ; УСЛУГИ ПО ПРОВЕДЕНИЮ ДОСУГА,WEB-САЙТ; УСЛУГИ ПО ПРОВЕДЕНИЮ ДОСУГА (РАЗНОЕ),Portals,Desktop,Entertainment
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Classifieds,Desktop,Auto
КОСВЕННАЯ РЕКЛАМА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; ПРОГРАММНЫЕ ПРОДУКТЫ (ПО),КОСВЕННАЯ РЕКЛАМА; ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ ДЛЯ МОБИЛЬНЫХ УСТРОЙСТВ,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА; МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ,Portals,App,Media
ПРОГРАММНЫЕ ПРОДУКТЫ (ПО),ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ ДЛЯ МОБИЛЬНЫХ УСТРОЙСТВ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ; СРЕДСТВА ПЛАТЕЖА,WEB-САЙТ; БАНКОВСКИЕ КАРТЫ,Services,Desktop,Entertainment
МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; МУЛЬТФИЛЬМЫ,Services,Desktop,Entertainment
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Services,Desktop,Social Network
УСЛУГИ ПО ТУРИЗМУ И ОТДЫХУ,ОНЛАЙН-ПРОДАЖА ТУРИСТИЧЕСКИХ УСЛУГ,Services,Desktop,Travel
СРЕДСТВА ПЛАТЕЖА; УСЛУГИ ПО ТУРИЗМУ И ОТДЫХУ,БАНКОВСКИЕ КАРТЫ; ОНЛАЙН-ПРОДАЖА ТУРИСТИЧЕСКИХ УСЛУГ,Services,Desktop,Travel
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
ПЕЧАТНЫЕ ИЗДАНИЯ И ПРОЧАЯ ПОЛИГРАФИЯ; РЕСУРСЫ В ИНТЕРНЕТ; УСЛУГИ ПО ПРОВЕДЕНИЮ ДОСУГА,WEB-САЙТ; ЖУРНАЛЫ; УСЛУГИ ПО ПРОВЕДЕНИЮ ДОСУГА (РАЗНОЕ),Portals,Desktop,Media
ИНТЕРНЕТ-ТОРГОВЛЯ; ПЕЧАТНЫЕ ИЗДАНИЯ И ПРОЧАЯ ПОЛИГРАФИЯ,ИНТЕРНЕТ-МАГАЗИНЫ КНИЖНЫЕ; ПУТЕВОДИТЕЛИ,Portals,Desktop,Media
МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,МОБИЛЬНЫЕ ПРИЛОЖЕНИЯ; ФЕСТИВАЛИ,Portals,App,Media
КОСВЕННАЯ РЕКЛАМА; ПРОГРАММНЫЕ ПРОДУКТЫ (ПО),КОСВЕННАЯ РЕКЛАМА; ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ ДЛЯ МОБИЛЬНЫХ УСТРОЙСТВ,Services,App,Food
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ,E-commerce,Desktop,Fashion
ИНТЕРНЕТ-ТОРГОВЛЯ; ТОРГОВЫЕ ОРГАНИЗАЦИИ,ИНТЕРНЕТ-МАГАЗИНЫ АВТОЗАПЧАСТЕЙ; МАГАЗИНЫ АВТОЗАПЧАСТЕЙ,E-commerce,Desktop,Auto
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ АВТОЗАПЧАСТЕЙ,E-commerce,Desktop,Auto
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,E-commerce,Desktop,Entertainment
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ ТОВАРОВ ДЛЯ СТРОИТ. И РЕМОНТА,E-commerce,Desktop,DIY
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОНКУРСЫ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОНКУРСЫ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Media
МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОНКУРСЫ,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОНКУРСЫ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Media
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОНКУРСЫ; КОСВЕННАЯ РЕКЛАМА,Portals,Desktop,Media
ИНТЕРНЕТ-ТОРГОВЛЯ; ОБОРУДОВАНИЕ ДЛЯ СОТОВОЙ СВЯЗИ; ТОРГОВЫЕ ОРГАНИЗАЦИИ,ИНТЕРНЕТ-МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; МАГАЗИНЫ ЭЛЕКТРОНИКИ И БЫТОВОЙ ТЕХНИКИ; СМАРТФОНЫ,E-commerce,Desktop,Tech
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Services,Desktop,c2c
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ КНИЖНЫЕ,E-commerce,Desktop,Books
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ АВТОЗАПЧАСТЕЙ,E-commerce,Desktop,Auto
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Classifieds,Desktop,Real estate
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ СРЕДСТВ СВЯЗИ,E-commerce,Desktop,Telecom
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-СУПЕРМАРКЕТЫ,E-commerce,Desktop,Food
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,Services,Desktop,Auto
ИНТЕРНЕТ-ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИНЫ АВТОЗАПЧАСТЕЙ,E-commerce,Desktop,Auto
ИНТЕРНЕТ-ТОРГОВЛЯ,"ИНТЕРНЕТ-БУТИКИ, МАГАЗИНЫ FASHION ТОВАРОВ",E-commerce,Desktop,Fashion
РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ,ads_Exclude,Desktop,ads_Exclude
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РАДИО; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА; РАДИОСТАНЦИИ; ФЕСТИВАЛИ,ads_Exclude,ads_Exclude,ads_Exclude
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РАДИО; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА; РАДИОСТАНЦИИ; ФЕСТИВАЛИ,ads_Exclude,ads_Exclude,ads_Exclude
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РАДИО; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА; РАДИОСТАНЦИИ; ФЕСТИВАЛИ,ads_Exclude,ads_Exclude,ads_Exclude
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РАДИО; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА; РАДИОСТАНЦИИ; ФЕСТИВАЛИ,ads_Exclude,ads_Exclude,ads_Exclude
КОСВЕННАЯ РЕКЛАМА; МАССОВЫЕ ЗРЕЛИЩА; РАДИО; РЕСУРСЫ В ИНТЕРНЕТ,WEB-САЙТ; КОСВЕННАЯ РЕКЛАМА; РАДИОСТАНЦИИ; ФЕСТИВАЛИ,ads_Exclude,ads_Exclude,ads_Exclude
